transaction_id,name,email,phone,address,purchased_item,price
t-314263,Cathy Parker,cathy.parker@example.com,(242)399-1882x1828,"8089 Ramos Forest, South Ronaldchester, WA 06553",Retro mobile phone,726
t-265799,Teresa Mckinney,teresa.mckinney@example.com,+1-694-422-6939x9057,"544 Lisa Burgs, North Kimberly, NH 28003",Nice headphones,879
t-895577,Rachel Hardy,rachel.hardy@example.com,896.352.5636,"103 John Inlet Suite 178, Jameston, MP 86848",Yet another laptop,469
t-221587,James Hernandez,james.hernandez@example.com,7229448972,"8742 Brian Trail, East Patrickside, WY 41031",Nice headphones,57
t-414449,Maria Fischer,maria.fischer@example.com,+1-607-911-6879,"05105 Heather Green, Lake Vicki, MI 53048",Retro mobile phone,429
t-127636,Rebecca Patel,rebecca.patel@example.com,(969)387-9952x042,"USNS Blake, FPO AE 87697",Nice headphones,974
t-156307,Jennifer Morgan,jennifer.morgan@example.com,280.395.2902x3057,"98593 William Field Apt. 922, West Lauraport, TX 61973",Yet another laptop,778
t-861030,Chad Jimenez,chad.jimenez@example.com,(424)527-8373,"611 Gerald Estate, Port Heatherton, ND 10751",Nice headphones,245
t-507735,Frank Parker,frank.parker@example.com,(427)240-3761x674,"688 Curry Stravenue Suite 507, Port Brenda, SC 02757",Yet another laptop,1009
t-522248,Joshua Lloyd,joshua.lloyd@example.com,(472)850-3231x22621,"4969 Hawkins Wells Suite 497, Scotthaven, FL 67593",Cool tablet,268
t-389245,Michelle Brown,michelle.brown@example.com,001-596-466-0626x76268,"2165 Tate Mission Apt. 960, Millerville, AS 12330",Cool tablet,353
t-726831,Dr. Sarah Wilkerson MD,dr..sarah@example.com,412.901.5711x8377,"7334 Jimenez Ford, Kellyview, LA 02058",Nice headphones,922
t-184315,William Phillips,william.phillips@example.com,762-663-5373x377,"Unit 9585 Box 1193, DPO AA 69379",Nice headphones,1057
t-406657,Kimberly Waller,kimberly.waller@example.com,268.585.5454,"100 Tina Place, East Joshua, AK 61629",Nice headphones,631
t-359740,Terry Miles,terry.miles@example.com,+1-364-544-9342x5932,"23541 Joel Parkways, West Anthonystad, PA 01673",Yet another laptop,580
t-190455,Daniel Jones,daniel.jones@example.com,519-806-5974x6436,"38198 Alexander Road Suite 060, Amandaport, NE 31853",Fancy camera,201
t-740811,Michele Torres,michele.torres@example.com,001-895-200-8653x7631,"USNV Williams, FPO AA 29269",Retro mobile phone,494
t-201771,Kevin West,kevin.west@example.com,(922)411-5719,"336 Donald Circle, Anitahaven, KS 72650",Cool tablet,1107
t-119495,Christina Palmer,christina.palmer@example.com,6674622376,"Unit 2697 Box 7596, DPO AA 82857",Cool tablet,426
t-293218,Jonathan Martinez,jonathan.martinez@example.com,678.286.4296,"21714 Sullivan Expressway, Vazquezmouth, PA 24087",Retro mobile phone,1147
t-196876,Jessica Kirk,jessica.kirk@example.com,7047058666,"Unit 6336 Box 5787, DPO AE 70094",Fancy camera,412
t-976650,Rachel Brown,rachel.brown@example.com,314-309-5149x625,"8264 Monroe Path Apt. 247, West Paul, AL 28280",Fancy camera,121
t-506425,Joseph Adkins,joseph.adkins@example.com,854-998-2423,"228 Bryce Manor, West Phyllisshire, TN 23622",Yet another laptop,343
t-285948,Elizabeth Cantu,elizabeth.cantu@example.com,+1-624-356-1334x8626,"0229 Silva Isle Suite 220, Cheyenneport, PR 79178",Fancy camera,754
t-265071,Michael Peterson,michael.peterson@example.com,(622)379-0092,"Unit 9274 Box 9713, DPO AA 66984",Yet another laptop,761
t-409411,Jessica Davis,jessica.davis@example.com,(210)205-9920x9206,"503 Danielle Vista Suite 064, East Ellenchester, MH 47088",Yet another laptop,434
t-462366,Ryan Camacho,ryan.camacho@example.com,+1-592-309-3036x026,"704 Ricky Row, Lake Charles, CA 47931",Nice headphones,279
t-511950,Leslie Williams,leslie.williams@example.com,001-531-286-5761x517,"686 Young Shores, Shannonshire, MI 54283",Yet another laptop,108
t-299940,Jacqueline Bridges,jacqueline.bridges@example.com,432.542.1253,"PSC 9143, Box 2543, APO AE 91589",Cool tablet,891
t-672646,Casey Mosley,casey.mosley@example.com,+1-351-774-2931x5161,"707 Gardner Trace Apt. 802, Hillhaven, WA 21161",Yet another laptop,201
t-814636,Sarah Howard,sarah.howard@example.com,001-442-591-0537x77874,"8794 Megan Tunnel, West Jamie, OR 07412",Fancy camera,510
t-466890,Lori Moss,lori.moss@example.com,(939)412-3898x36914,"Unit 1468 Box 0897, DPO AE 12441",Nice headphones,323
t-497763,Sarah Santiago,sarah.santiago@example.com,280-694-1505x920,"3759 Samantha Highway Suite 660, New Eileenmouth, AZ 56923",Nice headphones,514
t-581884,Keith Knox,keith.knox@example.com,456.984.6176,"54126 Stevenson Roads, Rosestad, VI 10919",Retro mobile phone,347
t-866307,Jasmine Pennington,jasmine.pennington@example.com,586-429-4038x401,"6998 Cooper Divide Suite 832, East Megan, IN 06044",Retro mobile phone,274
t-160060,Michelle Nolan,michelle.nolan@example.com,(756)795-2655,"Unit 7797 Box 7822, DPO AP 23526",Yet another laptop,137
t-131793,Cynthia Wilkins,cynthia.wilkins@example.com,9278174898,"413 Anderson Crest Suite 358, Sawyerstad, PW 57859",Yet another laptop,1026
t-496094,Melissa Singleton,melissa.singleton@example.com,606-893-3643,"82181 Bruce Villages, East Ashley, MN 52001",Cool tablet,1070
t-227432,Amanda Nichols,amanda.nichols@example.com,(668)961-8848,"2287 Glenn Bypass, Birdmouth, MI 05598",Yet another laptop,438
t-181253,Manuel Russell,manuel.russell@example.com,212-691-1552x9742,"USNV Simpson, FPO AP 70252",Cool tablet,762
t-115687,Jacqueline Allen,jacqueline.allen@example.com,(666)582-4489,"235 Brown Springs, Kathystad, PW 70138",Fancy camera,652
t-629725,Thomas Hunt,thomas.hunt@example.com,(679)766-6139x0207,"8233 Eric Spurs Suite 567, Barberstad, AZ 79771",Cool tablet,1010
t-321869,Robert Sanders,robert.sanders@example.com,(886)635-8488x844,"81760 Michael Pass, Serranochester, UT 90393",Fancy camera,1190
t-361665,Michelle Bishop,michelle.bishop@example.com,(297)517-8780,"976 Tina Shore Suite 774, Edwardschester, AS 83874",Retro mobile phone,1150
t-469601,Kathryn Carlson,kathryn.carlson@example.com,(782)217-4858x4173,"72641 Kimberly Key Apt. 282, Doylestad, VI 56046",Fancy camera,472
t-377388,Logan Owen,logan.owen@example.com,001-215-261-7778x6272,"9125 Ashley Drives Suite 892, Hillbury, GU 07093",Yet another laptop,1063
t-560567,Benjamin Hernandez,benjamin.hernandez@example.com,334.857.8337,"69849 Andrea Road, Port Kaylaland, SC 26528",Yet another laptop,1113
t-207175,Patrick Berry,patrick.berry@example.com,(725)677-4150x789,"104 Jennifer Haven Apt. 420, North Karen, TX 91380",Nice headphones,187
t-952270,Tony Malone,tony.malone@example.com,(967)634-3247x82876,"106 Olson Cove, New Patrickhaven, OH 48868",Fancy camera,641
t-482807,Michael Baker,michael.baker@example.com,+1-408-520-8923x7544,"Unit 3992 Box 0527, DPO AP 11085",Retro mobile phone,881
t-682982,Shawn Moore,shawn.moore@example.com,930.490.1519,"81546 Brandon Lane, Connorton, AL 31808",Nice headphones,875
t-743528,Laurie Berry,laurie.berry@example.com,+1-711-211-9809x36674,"8343 Nicole Branch, Kyleside, PW 44953",Yet another laptop,541
t-225898,Megan Williams,megan.williams@example.com,+1-739-627-0205x428,"864 Thompson Crest Suite 517, Lawrenceside, MD 85884",Nice headphones,1073
t-767582,Adam Warren,adam.warren@example.com,001-935-777-1299x74107,"23045 Moore Underpass Suite 644, Rhodesbury, CA 54548",Yet another laptop,426
t-444059,Denise Martinez,denise.martinez@example.com,+1-350-747-5225x869,"6749 Caldwell Mountain, Anthonyberg, RI 64389",Nice headphones,270
t-516676,Sarah Garner,sarah.garner@example.com,(388)605-4160x845,"5984 James Manor Suite 290, Bryanchester, OK 37834",Yet another laptop,137
t-342098,Laurie Carter,laurie.carter@example.com,001-894-324-9327x730,"5944 Mark Knoll, New Elizabethstad, DE 05360",Cool tablet,245
t-800517,Jessica Cook,jessica.cook@example.com,280.487.8956,"6769 Benton Crest, Emilyshire, NV 46592",Retro mobile phone,766
t-754517,Jon Davis,jon.davis@example.com,001-426-448-0837,"8678 Perez Mill Apt. 790, Lake Josephhaven, AS 08741",Retro mobile phone,756
t-371341,Lauren Gonzales,lauren.gonzales@example.com,(933)216-4421,"9572 Susan Stream Suite 912, Greenmouth, WV 03609",Yet another laptop,949
t-355345,Kimberly Mcdaniel,kimberly.mcdaniel@example.com,783.883.4367,"72677 Roberta Cliffs Suite 211, New Pamela, CO 40179",Retro mobile phone,743
t-721016,Robert Garcia,robert.garcia@example.com,+1-584-852-8360x40261,"54369 Emily Station Apt. 061, Maryborough, CA 66470",Yet another laptop,1147
t-586045,Daniel Davis,daniel.davis@example.com,(335)795-3187x7235,"PSC 7115, Box 9800, APO AP 35301",Yet another laptop,122
t-836263,Courtney Silva,courtney.silva@example.com,+1-322-473-8454,"677 Knox Mountain Suite 400, Josephfort, PW 03705",Fancy camera,415
t-716249,Ashley Oconnor,ashley.oconnor@example.com,3268390122,"857 Katie Unions Suite 237, Robertsburgh, MI 91572",Yet another laptop,1049
t-165200,Michael Diaz,michael.diaz@example.com,+1-298-641-8262x214,"531 Burke Walks Apt. 853, Lake Mary, PA 42489",Retro mobile phone,529
t-765921,Jose Weaver,jose.weaver@example.com,001-206-974-9022,"41255 Chad Bypass, Suzanneview, FM 54993",Retro mobile phone,438
t-660315,Lisa Simmons,lisa.simmons@example.com,408-346-4281,"90137 Anthony Stravenue Suite 709, West Jonathan, NV 65011",Cool tablet,224
t-524721,Jessica Cohen,jessica.cohen@example.com,724-301-5688,"829 Porter Port, Stephanieport, GU 92536",Yet another laptop,162
t-563076,Lisa Wolfe,lisa.wolfe@example.com,(535)499-3912x639,"USCGC Foster, FPO AP 36318",Fancy camera,805
t-580590,Rachel Sims,rachel.sims@example.com,6715457627,"69308 Daniel Pines, New Stephaniemouth, OK 80392",Retro mobile phone,256
t-534552,Sabrina Sparks,sabrina.sparks@example.com,001-353-795-4691,"Unit 2264 Box 8506, DPO AA 18881",Retro mobile phone,844
t-127442,Kim Ortiz,kim.ortiz@example.com,378.343.8614,"551 David Villages Suite 540, Port Richardburgh, AK 70226",Nice headphones,1100
t-847000,Steven Payne,steven.payne@example.com,001-736-979-9888x990,"PSC 9956, Box 4425, APO AE 07807",Cool tablet,251
t-529266,Linda Stokes,linda.stokes@example.com,396.613.3821x322,"2809 May Parkways Apt. 327, Ayerston, WV 96630",Retro mobile phone,1048
t-598390,Margaret Woods,margaret.woods@example.com,001-907-760-4951x4069,"880 Philip Fort, South Michael, AL 84854",Nice headphones,1042
t-488755,Brooke Lozano,brooke.lozano@example.com,667.670.4305,"03421 Romero Courts Suite 410, West Doris, NJ 79634",Fancy camera,841
t-260336,Joseph Phillips,joseph.phillips@example.com,456-890-4802x7379,"Unit 6245 Box 1094, DPO AE 71717",Cool tablet,169
t-649867,Maria Garza,maria.garza@example.com,557.943.7122,"5937 Morales Parkway, South Angelaville, RI 95733",Yet another laptop,694
t-768138,Dennis Spencer,dennis.spencer@example.com,963-967-5775,"84099 Johnson Hills, West Katelynbury, MP 57309",Nice headphones,364
t-203109,Ann Richardson,ann.richardson@example.com,+1-880-604-3472,"2880 Sophia Views Suite 108, New Robertfurt, MH 42488",Nice headphones,925
t-378350,Jerry Young,jerry.young@example.com,(538)795-9602,"20250 James Stravenue, Griffinview, WA 07776",Retro mobile phone,1106
t-498831,Tina Knapp,tina.knapp@example.com,704-638-9364x605,"6593 Jared Mountain, South Michaelshire, OK 77922",Fancy camera,903
t-137613,John Miller,john.miller@example.com,001-548-653-9539,"485 Janice Views Apt. 564, East Brandon, WY 15568",Cool tablet,218
t-567905,Charles Wang,charles.wang@example.com,001-688-656-2800x764,"28600 Kathryn Cove, West Jeffrey, AZ 24897",Nice headphones,701
t-446974,Gina Hall,gina.hall@example.com,(918)560-6314,"3268 Christine Corner Apt. 800, Lake Jeffrey, FM 70179",Retro mobile phone,371
t-410654,Lisa Carroll,lisa.carroll@example.com,+1-711-517-1503x9964,"5249 Thomas Vista, East Ginamouth, FM 72897",Fancy camera,197
t-602863,Carl Smith,carl.smith@example.com,4765271134,"20319 Nash Neck Apt. 874, Port Cassandra, KY 23094",Yet another laptop,157
t-934632,Lisa Zamora,lisa.zamora@example.com,001-412-475-0067x0305,"350 Daniel Drives Apt. 967, Teresaside, DE 36567",Yet another laptop,1117
t-806672,Julie Chambers,julie.chambers@example.com,001-400-395-7264x84531,"6906 Pena Spurs Apt. 866, Rachelchester, NV 19775",Nice headphones,965
t-427697,Angel Lewis,angel.lewis@example.com,(991)584-2352x3867,"12721 Ramirez Square Suite 659, Cassandraborough, MH 39967",Cool tablet,515
t-879411,Samuel Smith,samuel.smith@example.com,+1-289-642-2088x290,"1168 Rogers Well Apt. 909, Seanville, CA 82770",Retro mobile phone,768
t-646127,William Patterson,william.patterson@example.com,(245)658-3310x1145,"101 Sergio Cape Apt. 857, South Lindafurt, WV 16517",Nice headphones,486
t-304101,Colleen Lewis,colleen.lewis@example.com,5905492190,"877 Duke Lodge Suite 316, Nicoleville, CT 79184",Yet another laptop,688
t-566500,Anthony Mathis,anthony.mathis@example.com,550-505-2200x116,"5887 Henderson Place, Odombury, FM 34420",Retro mobile phone,116
t-834718,Justin Delacruz,justin.delacruz@example.com,(955)460-1265x03405,"4537 Hill Trail, West Lisastad, NE 32160",Nice headphones,681
t-335806,Brandon Perkins,brandon.perkins@example.com,(415)605-0231x05020,"96334 Robinson Hollow Suite 503, Campbellchester, AL 14293",Nice headphones,213
t-977425,Melissa Aguirre,melissa.aguirre@example.com,312.420.3645,"429 Jessica Expressway Suite 358, New Heatherville, NE 18262",Retro mobile phone,623
t-783802,James Patel,james.patel@example.com,(604)667-4551x455,"59610 Lam Locks, North Michael, HI 35944",Fancy camera,1123
t-814704,Susan Pope,susan.pope@example.com,338.310.8164,"488 Peck Trace, Port Saraport, NM 83141",Yet another laptop,1180
t-263358,Rachel Barnes,rachel.barnes@example.com,219-398-6402x0981,"67186 Mccarty Manor Apt. 464, South Cindy, GA 13269",Retro mobile phone,785
t-235331,Nicholas Wells MD,nicholas.wells@example.com,688-484-2852x69813,"PSC 3915, Box 8250, APO AE 88341",Nice headphones,254
t-266252,Emily Wilkinson,emily.wilkinson@example.com,+1-929-217-5376x353,"07419 Robert Field Apt. 782, Joelborough, AR 88834",Retro mobile phone,151
t-286495,Cameron Weaver DDS,cameron.weaver@example.com,519.657.8546x89047,"66497 Devin Ridges Apt. 334, West Brian, NC 55738",Nice headphones,1045
t-879269,Jennifer Miller,jennifer.miller@example.com,001-266-722-1365x5938,"0264 James Via Suite 477, Ericaview, PW 01323",Fancy camera,674
t-746822,Michael Martinez,michael.martinez@example.com,(544)360-1232x915,"6786 Andrews Mall Suite 458, South Wendy, OK 15177",Retro mobile phone,1054
t-809955,Joseph Alexander,joseph.alexander@example.com,+1-624-300-7010x8377,"803 King Drives Apt. 721, Melanietown, PR 32184",Yet another laptop,927
t-961825,Tammy Davidson,tammy.davidson@example.com,773.481.7076,"12144 Watkins Ranch, South Chase, DE 07117",Retro mobile phone,1023
t-898651,Roger Stone,roger.stone@example.com,(810)633-7528,"80775 Robert Parks Apt. 412, Danielville, WI 73486",Nice headphones,403
t-480627,Daniel Coleman,daniel.coleman@example.com,001-558-548-8064x966,"365 Angela Fall Suite 375, Rogerston, TX 13231",Nice headphones,683
t-912055,Veronica Lopez,veronica.lopez@example.com,(350)274-2774x19451,"462 Anne Spurs Suite 681, North Jay, FL 54126",Yet another laptop,878
t-526343,Regina Williams,regina.williams@example.com,824-843-6164x453,"68060 Randall Mill, South Samuel, AK 71210",Cool tablet,788
t-892618,Deborah Bryant,deborah.bryant@example.com,(433)789-9859x02505,"9966 Gonzalez Shoals, Elizabethmouth, OK 65310",Retro mobile phone,992
t-881976,Tiffany Miller,tiffany.miller@example.com,885-887-9247x916,"2636 Corey Manors Apt. 735, Hunterview, MP 33695",Fancy camera,95
t-593921,Daniel Harvey,daniel.harvey@example.com,503-784-6378x54120,"136 Tran Pines Apt. 868, West Joseph, CO 58878",Fancy camera,648
t-121237,Scott Stout,scott.stout@example.com,934-206-5835x304,"62088 Chapman Harbors Suite 381, South Melaniefort, HI 54221",Cool tablet,773
t-951322,Mark Delgado,mark.delgado@example.com,+1-923-540-8587x188,"7777 Briana Trace, East Rebeccaside, PR 85511",Retro mobile phone,880
t-835085,John Fleming,john.fleming@example.com,3062518843,"06719 John Mill Apt. 199, Lake Jasonstad, NV 50708",Fancy camera,143
t-933047,Julie Leach,julie.leach@example.com,(352)906-1361x43543,"70935 Brown Bridge Suite 709, West Jessicastad, AL 37288",Cool tablet,164
t-984033,Meagan Contreras,meagan.contreras@example.com,628-926-1262x07673,"945 Meyers Way, East Jeffrey, KY 94873",Cool tablet,358
t-445345,Jennifer Ayers,jennifer.ayers@example.com,492.253.5035,"14831 Young Rapids Apt. 865, North Keith, NV 31914",Nice headphones,465
t-935292,Dylan Perry,dylan.perry@example.com,+1-676-542-4959x042,"881 Barnes Rue, West Bryan, WI 15003",Retro mobile phone,841
t-926287,Edgar Carlson,edgar.carlson@example.com,551-922-3740x728,"0534 Pierce Fords, Francismouth, IA 29237",Yet another laptop,275
t-764233,Austin Jimenez,austin.jimenez@example.com,2112982515,"770 Bonnie View, West Jesusbury, OH 09795",Fancy camera,656
t-802543,Oscar Lopez,oscar.lopez@example.com,954-901-7045x93268,"85681 Prince Corners, South Miranda, CO 80034",Fancy camera,203
t-751120,Margaret Alexander,margaret.alexander@example.com,5946230756,"PSC 8647, Box 9256, APO AE 88765",Yet another laptop,98
t-471541,Randy Castaneda,randy.castaneda@example.com,617.721.3004,"0765 Williams Drives, Brownborough, OK 80078",Retro mobile phone,685
t-934363,Christopher Brown,christopher.brown@example.com,813.200.3656,"67369 Jacob Spur Suite 227, Lake Jodifurt, VT 39267",Cool tablet,328
t-445426,Charles Ortiz,charles.ortiz@example.com,588-451-2079x134,"1083 Contreras Causeway, West Glenhaven, AL 26142",Nice headphones,445
t-506161,Christian Miller,christian.miller@example.com,938-373-7840x3066,"5853 Jason Streets, New Desiree, SC 44170",Retro mobile phone,1195
t-186776,Michelle Stanley,michelle.stanley@example.com,576-970-1736x49749,"541 Lauren Plains Suite 265, Lake Jessicabury, DC 24582",Yet another laptop,649
t-451405,Maria Faulkner,maria.faulkner@example.com,(885)893-8054x7223,"653 Johnson Groves, West Kent, NV 47502",Retro mobile phone,593
t-487939,Shannon Jenkins,shannon.jenkins@example.com,948.918.7814x7095,"784 Jacob Fall, Petersonstad, AL 96407",Yet another laptop,559
t-819047,John Patton,john.patton@example.com,+1-984-838-5733x9563,"125 Miranda Villages, Cunninghamborough, MT 43703",Nice headphones,820
t-999748,Paul Martinez,paul.martinez@example.com,399.379.3398,"36519 Campbell Isle Suite 691, South Kelseyburgh, OH 28201",Yet another laptop,89
t-189641,Claudia Andrews,claudia.andrews@example.com,484-354-7519x489,"808 Matthew Isle Suite 041, Port Katherinehaven, RI 34987",Cool tablet,481
t-747137,Timothy Shields,timothy.shields@example.com,252.293.8921,"PSC 5560, Box 3405, APO AE 84011",Retro mobile phone,61
t-399232,Anthony Jackson DVM,anthony.jackson@example.com,477.924.2621x110,"8224 James Falls, Lake Holly, VI 60688",Fancy camera,337
t-442325,Frank Jackson,frank.jackson@example.com,(376)559-3529x41026,"3323 Edwards Landing Apt. 821, Kimberlyside, AR 53769",Cool tablet,175
